Scope,LegoSet,GizmoType,GizmoName,References,Can Be Instanced?,In Complex Gizmo?
SET INSTANCABLE USAGE:,'Builder_Sewer',0/31 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Sewer',0/46 gizmos,(0.0 percent)

Area,Builder_Bank,ComplexGizmo,Grapple_Bars_CMPLX,0,Yes,-
Area,Builder_Bank,ComplexGizmo,SHUTTER_COVER_CMPLX,0,Yes,-
Area,Builder_Bank,ComplexGizmo,PC_BANK_CMPLX,0,Yes,-
Area,Builder_Bank,ComplexGizmo,SUPERCARRY_VAULT_RGT_CMPLX,0,Yes,-
Area,Builder_Bank,ComplexGizmo,SUPERCARRY_VAULT_LFT_CMPLX,0,Yes,-
Area,Builder_Bank,ComplexGizmo,SUPERCARRY_VAULT_MID_CMPLX,0,Yes,-
Area,Builder_Bank,ComplexGizmo,CCTV_CMPLX,0,Yes,-
Area,Builder_Bank,GizObstacle,Grapple_Point,0,Yes,-
Area,Builder_Bank,GizObstacle,Gold_Chandelier,0,Yes,-
Area,Builder_Bank,GizObstacle,Right_Gear,0,Yes,-
Area,Builder_Bank,GizObstacle,Left_Gear,0,Yes,-
Area,Builder_Bank,GizObstacle,Static_Bank_door,0,Yes,-
Area,Builder_Bank,GizObstacle,Anim_Vault_Door,0,Yes,-
Area,Builder_Bank,GizObstacle,Bank_Barrier,0,Yes,-
Area,Builder_Bank,GizObstacle,Laser_Base,0,Yes,-
Area,Builder_Bank,GizObstacle,Silver_Pallet,0,Yes,-
Area,Builder_Bank,GizObstacle,Grapple_Object_ob,0,Yes (via complex-gizmo),Grapple_Bars_CMPLX
Area,Builder_Bank,GizObstacle,Drop_off_box,0,Yes,-
Area,Builder_Bank,GizObstacle,obstacle,0,Yes,-
Area,Builder_Bank,GizObstacle,Bank_door_OB,0,Yes,-
Area,Builder_Bank,GizObstacle,VAULT_ALARM_LIGHT_OB,0,Yes,-
Area,Builder_Bank,GizObstacle,CCTV_ANIM,0,Yes,-
Area,Builder_Bank,GizObstacle,Damaged _silver_Door,0,Yes,-
Area,Builder_Bank,GizObstacle,SHUTTER_COVER_DYNO,0,Yes,-
Area,Builder_Bank,GizObstacle,Silver_Pipe_OB,0,Yes,-
Area,Builder_Bank,GizObstacle,Shutter_01_Close_Ob,0,Yes,-
Area,Builder_Bank,GizObstacle,Shutter_01_Open_OB,0,Yes,-
Area,Builder_Bank,GizObstacle,Diamond_01,0,Yes,-
Area,Builder_Bank,GizObstacle,Vault_Desk,0,Yes,-
Area,Builder_Bank,GizObstacle,Temp_door,0,Yes,-
Area,Builder_Bank,GizObstacle,BnE_SAFECRACK_OPEN_ANIM,0,Yes,-
Area,Builder_Bank,GizObstacle,BnE_SAFECRACK_CLOSE_ANIM,0,Yes,-
Area,Builder_Bank,GizObstacle,BnE_DEPOSITBOX_ANIM,0,Yes,-
Area,Builder_Bank,GizObstacle,SUPERCARRY_VAULT_BOX_RGT_OB,0,Yes (via complex-gizmo),SUPERCARRY_VAULT_RGT_CMPLX
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Pallet_gold_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Light_Wall_05_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Right_minifig_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Left_Minifig_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Pallet_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Pallet_Truck_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,Gold_Small_OB,0,Yes,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,SimpleProp,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iLeft_Minifig_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iRight_minifig_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iLight_Wall_05_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iPallet_gold_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iPallet_Truck_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iPallet_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iGold_Small_OB,0,-,-
Area,Builder_Bank,GIZSIMPLEPROPOBJECT,iGold_Small_OB1,0,-,-
Area,Builder_Bank,GizObstacle,SUPERCARRY_VAULT_BASE_RGT_OB,0,-,SUPERCARRY_VAULT_RGT_CMPLX
Area,Builder_Bank,GizObstacle,SUPERCARRY_VAULT_BASE_LFT_OB,0,-,SUPERCARRY_VAULT_LFT_CMPLX
Area,Builder_Bank,GizObstacle,SUPERCARRY_VAULT_BOX_LFT_OB,0,-,SUPERCARRY_VAULT_LFT_CMPLX
Area,Builder_Bank,GizObstacle,SAFECRACK_LARGE_ANIM,0,-,-
Area,Builder_Bank,GizObstacle,CCTV_DYN_OB,0,-,CCTV_CMPLX
Area,Builder_Bank,GizObstacle,SUPERCARRY_VAULT_BASE_MID_OB,0,-,SUPERCARRY_VAULT_MID_CMPLX
Area,Builder_Bank,GizObstacle,SUPERCARRY_VAULT_BOX_MID_OB,0,-,SUPERCARRY_VAULT_MID_CMPLX
Area,Builder_Bank,GizObstacle,PC_BANK_RED_OB,0,-,PC_BANK_CMPLX
Area,Builder_Bank,GizObstacle,PC_BANK_GREEN_OB,0,-,PC_BANK_CMPLX
Area,Builder_Bank,GizObstacle,GRAPPLE_TOPPLE_ANIM,0,-,Grapple_Bars_CMPLX
Area,Builder_Bank,GizObstacle,iBnE_SAFECRACK_CLOSE_ANIM,0,-,-
Area,Builder_Bank,GizObstacle,iobstacle,0,-,-
Area,Builder_Bank,GizObstacle,iGrapple_Point,0,-,Grapple_Bars_CMPLX
Area,Builder_Bank,Blowup,SUPERCARRY_VAULT_LFT_BL,0,-,SUPERCARRY_VAULT_LFT_CMPLX
Area,Builder_Bank,Blowup,SAFECRACK_LARGE_DUST01_BL,0,-,-
Area,Builder_Bank,Blowup,SAFECRACK_LARGE_DUST02_BL,0,-,-
Area,Builder_Bank,Blowup,SAFECRACK_LARGE_DUST03_BL,0,-,-
Area,Builder_Bank,Blowup,SAFECRACK_LARGE_SPARKS_BL,0,-,-
Area,Builder_Bank,Blowup,SAFECRACK_LARGE_VSOUND_BL,0,-,-
Area,Builder_Bank,Blowup,BnE_DEPOSITBOX_DUST01_BL,0,-,-
Area,Builder_Bank,Blowup,BnE_DEPOSITBOX_DUST02_BL,0,-,-
Area,Builder_Bank,Blowup,SUPERCARRY_VAULT_RGT_BL,0,-,SUPERCARRY_VAULT_RGT_CMPLX
Area,Builder_Bank,Blowup,SUPERCARRY_VAULT_MID_BL,0,-,SUPERCARRY_VAULT_MID_CMPLX
Area,Builder_Bank,Blowup,SHUTTER_COVER_BL,0,-,SHUTTER_COVER_CMPLX
Area,Builder_Bank,Blowup,PC_BANK_BL,0,-,PC_BANK_CMPLX
Area,Builder_Bank,Blowup,blowup,0,-,-
Area,Builder_Bank,Blowup,blowup1,0,-,-
Area,Builder_Bank,Blowup,Grapple_Debris_1_BL,0,-,Grapple_Bars_CMPLX
Area,Builder_Bank,ComplexGizmo,iGrapple_Bars_CMPLX,0,-,-
Area,Builder_Bank,ComplexGizmo,iGrapple_Bars_CMPLX1,0,-,-
Area,Builder_Bank,GizItem,iSuperCarryVault_item,0,-,-
Area,Builder_Bank,GizItem,iSuperCarryVault_item1,0,-,-
Area,Builder_Bank,GizItem,iSuperCarryVault_item2,0,-,-
Area,Builder_Bank,Plug,SUPERCARRY_VAULT_LFT_PLG,0,-,SUPERCARRY_VAULT_LFT_CMPLX
Area,Builder_Bank,Plug,SUPERCARRY_VAULT_RGT_PLG,0,-,SUPERCARRY_VAULT_RGT_CMPLX
Area,Builder_Bank,Plug,SUPERCARRY_VAULT_MID_PLG,0,-,SUPERCARRY_VAULT_MID_CMPLX
Area,Builder_Bank,GizSwitch,SAFECRACK_LARGE_SW,0,-,-
Area,Builder_Bank,GizSwitch,BnE_DEPOSITBOX_SW,0,-,-
Area,Builder_Bank,GizSwitch,PC_BANK_SW,0,-,PC_BANK_CMPLX
Area,Builder_Bank,CityGizTurret,CCTV_CAMERA_TURRET,0,-,CCTV_CMPLX
Area,Builder_Bank,Door,door,0,-,-
SET INSTANCABLE USAGE:,'Builder_Bank',0/41 gizmos,(0.0 percent)
SET TOTAL USAGE:,'Builder_Bank',0/91 gizmos,(0.0 percent)

Area,BuilderPropDynamic_02,ComplexGizmo,STREET_SIGN_3_CMPL,0,Yes,-
Area,BuilderPropDynamic_02,ComplexGizmo,STREET_LAMPPOST_GEN_01_CMPL,0,Yes,-
Area,BuilderPropDynamic_02,ComplexGizmo,STREET_TRAFFIC_CMPL,0,Yes,-
Area,BuilderPropDynamic_02,ComplexGizmo,STREET_LAMPPOST_02_CMPL,0,Yes,-
Area,BuilderPropDynamic_02,GizObstacle,Street_LampostGeneric_01_DYN,0,-,STREET_LAMPPOST_GEN_01_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_TrafficLight_01_DYN,0,-,STREET_TRAFFIC_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_Lampost_02_DYN,0,-,STREET_LAMPPOST_02_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_LampostGeneric_01_DIS,0,-,STREET_LAMPPOST_GEN_01_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_TrafficLight_01_DIS,0,-,STREET_TRAFFIC_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_Lampost_02_DIS,0,-,STREET_LAMPPOST_02_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_Sign_3_DYN,0,-,STREET_SIGN_3_CMPL
Area,BuilderPropDynamic_02,GizObstacle,Street_Sign_3_DIS,0,-,STREET_SIGN_3_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_LampostGeneric_01_BL,0,-,STREET_LAMPPOST_GEN_01_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_TrafficLight_01_BL,0,-,STREET_TRAFFIC_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_Lampost_02_BL,0,-,STREET_LAMPPOST_02_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_Sign_3_OPTM_Bl,0,-,STREET_SIGN_3_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_TrafficLight_01_Multi_Bl,0,-,-
Area,BuilderPropDynamic_02,Blowup,Street_Lamppost_02_Multi_Bl,0,-,STREET_LAMPPOST_02_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_Sign_3_Multi_Bl,0,-,STREET_SIGN_3_CMPL
Area,BuilderPropDynamic_02,Blowup,Street_LampostGeneric_01Mult_Bl,0,-,-
SET INSTANCABLE USAGE:,'BuilderPropDynamic_02',0/4 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderPropDynamic_02',0/20 gizmos,(0.0 percent)

Area,BuilderPropDynamic,ComplexGizmo,Street_LamppostGeneric_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Horse_Statue_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_OrnateLamppost_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Airconditioning_CMPLEX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Dining_Chair_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Airconditioningunit2_CMLPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Dining_Table_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Sign_2_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Rooftop_Arial_02_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Short_Traffic_Light_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Rooftop_SatelliteDish01_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Plant_Pot_04_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Barrier_01_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Plant_Pot_03_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Plant_Pot_02_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Cement_Mixer_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Parasol_And_Chairs_02,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Parasol_01,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Floodlight_01,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Bollard_02_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Phonebox_02,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_CashMachine_01_CMPLX,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Dumpster_Cmplx,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_Bench_Cmplx,0,Yes,-
Area,BuilderPropDynamic,ComplexGizmo,Street_FireHydrant_Cmplx,0,Yes,-
Area,BuilderPropDynamic,Blowup,Street_FireHydrant_OPTM_Bl,0,Yes (via complex-gizmo),Street_FireHydrant_Cmplx
Area,BuilderPropDynamic,GizObstacle,Street_FireHydrant_Dyno,0,Yes (via complex-gizmo),Street_FireHydrant_Cmplx
Area,BuilderPropDynamic,GizObstacle,Street_FireHydrant_DIS,0,-,Street_FireHydrant_Cmplx
Area,BuilderPropDynamic,GizObstacle,bench_Garden_BenchClassic_DYNO,0,-,template1
Area,BuilderPropDynamic,GizObstacle,bench_Garden_BenchClassic_DIS,0,-,template1
Area,BuilderPropDynamic,GizObstacle,Street_Dumpster_DYN,0,-,Street_Dumpster_Cmplx
Area,BuilderPropDynamic,GizObstacle,Street_Dumpster_DIS,0,-,Street_Dumpster_Cmplx
Area,BuilderPropDynamic,GizObstacle,Street_CashMachine_01_DYN,0,-,Street_CashMachine_01_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_CashMachine_01_DIS,0,-,Street_CashMachine_01_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_PhoneBox_02_Dyno_DYN,0,-,Street_Phonebox_02
Area,BuilderPropDynamic,GizObstacle,Street_PhoneBox_02_Dyno_DIS,0,-,Street_Phonebox_02
Area,BuilderPropDynamic,GizObstacle,Bollard_02_Dyno_DYN,0,-,Bollard_02_CMPLX
Area,BuilderPropDynamic,GizObstacle,Bollard_02_Dyno_DIS,0,-,Bollard_02_CMPLX
Area,BuilderPropDynamic,GizObstacle,Floodlight_01_Dyno_DYN,0,-,Floodlight_01
Area,BuilderPropDynamic,GizObstacle,Floodlight_01_Dyno_DIS,0,-,Floodlight_01
Area,BuilderPropDynamic,GizObstacle,Parasol_01_Dyno_DYN,0,-,Parasol_01
Area,BuilderPropDynamic,GizObstacle,Parasol_01_Dyno_DIS,0,-,Parasol_01
Area,BuilderPropDynamic,GizObstacle,Parasol_And_Chairs_02_DYN,0,-,Parasol_And_Chairs_02
Area,BuilderPropDynamic,GizObstacle,Parasol_And_Chairs_02_DIS,0,-,Parasol_And_Chairs_02
Area,BuilderPropDynamic,GizObstacle,Cement_Mixer_Dyno_DYN,0,-,Cement_Mixer_CMPLX
Area,BuilderPropDynamic,GizObstacle,Cement_Mixer_Dyno_DIS,0,-,Cement_Mixer_CMPLX
Area,BuilderPropDynamic,GizObstacle,Plant_Pot_02_Dyno_DYN,0,-,Plant_Pot_02_CMPLX
Area,BuilderPropDynamic,GizObstacle,Plant_Pot_02_Dyno_DIS,0,-,Plant_Pot_02_CMPLX
Area,BuilderPropDynamic,GizObstacle,Plant_Pot_03_Dyno_DYN,0,-,Plant_Pot_03_CMPLX
Area,BuilderPropDynamic,GizObstacle,Plant_Pot_03_Dyno_DIS,0,-,Plant_Pot_03_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Barrier_01_Dyno_DYN,0,-,Street_Barrier_01_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Barrier_01_Dyno_DIS,0,-,Street_Barrier_01_CMPLX
Area,BuilderPropDynamic,GizObstacle,Plant_Pot_04_Dyno_DYN,0,-,Plant_Pot_04_CMPLX
Area,BuilderPropDynamic,GizObstacle,Plant_Pot_04_Dyno_DIS,0,-,Plant_Pot_04_CMPLX
Area,BuilderPropDynamic,GizObstacle,Rooftop_SatelliteDish01_DYN,0,-,Rooftop_SatelliteDish01_CMPLX
Area,BuilderPropDynamic,GizObstacle,Rooftop_SatelliteDish01_DIS,0,-,Rooftop_SatelliteDish01_CMPLX
Area,BuilderPropDynamic,GizObstacle,Short_Traffic_Light_DYN,0,-,Short_Traffic_Light_CMPLX
Area,BuilderPropDynamic,GizObstacle,Short_Traffic_Light_DIS,0,-,Short_Traffic_Light_CMPLX
Area,BuilderPropDynamic,GizObstacle,Rooftop_Arial_02_DYN,0,-,Rooftop_Arial_02_CMPLX
Area,BuilderPropDynamic,GizObstacle,Rooftop_Arial_02_DIS,0,-,Rooftop_Arial_02_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Sign_2_DYN,0,-,Street_Sign_2_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Sign_2_DIS,0,-,Street_Sign_2_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Dining_Table_DYN,0,-,Street_Dining_Table_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Dining_Table_DIS,0,-,Street_Dining_Table_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Dining_Chair_DYN,0,-,Street_Dining_Chair_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_Dining_Chair_DIS,0,-,Street_Dining_Chair_CMPLX
Area,BuilderPropDynamic,GizObstacle,Airconditioningunit2_DYN,0,-,Airconditioningunit2_CMLPLX
Area,BuilderPropDynamic,GizObstacle,Airconditioningunit2_DIS,0,-,Airconditioningunit2_CMLPLX
Area,BuilderPropDynamic,GizObstacle,Airconditioningunit_DYN,0,-,Airconditioning_CMPLEX
Area,BuilderPropDynamic,GizObstacle,Airconditioningunit_DIS,0,-,Airconditioning_CMPLEX
Area,BuilderPropDynamic,GizObstacle,Street_LamppostOrnate_DYN,0,-,Street_OrnateLamppost_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_LamppostOrnate_DIS,0,-,Street_OrnateLamppost_CMPLX
Area,BuilderPropDynamic,GizObstacle,Flagpole_Small_DYN,0,-,Flagpole_Small_CMPLX
Area,BuilderPropDynamic,GizObstacle,Flagpole_Small_DIS,0,-,Flagpole_Small_CMPLX
Area,BuilderPropDynamic,GizObstacle,Horse_Statue_1_DYM,0,-,Horse_Statue_CMPLX
Area,BuilderPropDynamic,GizObstacle,Horse_Statue_1_DIS,0,-,Horse_Statue_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_LamppostGeneric_DYN,0,-,Street_LamppostGeneric_CMPLX
Area,BuilderPropDynamic,GizObstacle,Street_LamppostGeneric_DIS,0,-,Street_LamppostGeneric_CMPLX
Area,BuilderPropDynamic,Blowup,Garden_BenchClassic_OPTM_Bl,0,-,template1
Area,BuilderPropDynamic,Blowup,Street_Dumpster_BL,0,-,Street_Dumpster_Cmplx
Area,BuilderPropDynamic,Blowup,Street_CashMachine_01_OPTM_Bl,0,-,Street_CashMachine_01_CMPLX
Area,BuilderPropDynamic,Blowup,Street_PhoneBox_02_OPTM_Bl,0,-,Street_Phonebox_02
Area,BuilderPropDynamic,Blowup,Bollard_02_OPTM_Bl,0,-,Bollard_02_CMPLX
Area,BuilderPropDynamic,Blowup,Floodlight_01_OPTM_Bl,0,-,Floodlight_01
Area,BuilderPropDynamic,Blowup,Parasol_01_OPTM_Bl,0,-,Parasol_01
Area,BuilderPropDynamic,Blowup,Parasol_And_Chairs_02_Bl,0,-,Parasol_And_Chairs_02
Area,BuilderPropDynamic,Blowup,Cement_Mixer_OPTM_Bl,0,-,Cement_Mixer_CMPLX
Area,BuilderPropDynamic,Blowup,Plant_Pot_02_OPTM_Bl,0,-,Plant_Pot_02_CMPLX
Area,BuilderPropDynamic,Blowup,Plant_Pot_03_OPTM_Bl,0,-,Plant_Pot_03_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Barrier_01_OPTM_Bl,0,-,Street_Barrier_01_CMPLX
Area,BuilderPropDynamic,Blowup,Plant_Pot_04_OPTM_Bl,0,-,Plant_Pot_04_CMPLX
Area,BuilderPropDynamic,Blowup,Rooftop_SatelliteDish01_OPTM_Bl,0,-,-
Area,BuilderPropDynamic,Blowup,Short_Traffic_Light_OPTM_Bl,0,-,Short_Traffic_Light_CMPLX
Area,BuilderPropDynamic,Blowup,Rooftop_Arial_02_OPTM_Bl,0,-,-
Area,BuilderPropDynamic,Blowup,Street_Sign_2_OPTM_Bl,0,-,Street_Sign_2_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Dining_Table_OPTM_Bl,0,-,Street_Dining_Table_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Dining_Chair_OPTM_Bl,0,-,Street_Dining_Chair_CMPLX
Area,BuilderPropDynamic,Blowup,Airconditioningunit2_OPTM_Bl,0,-,Airconditioningunit2_CMLPLX
Area,BuilderPropDynamic,Blowup,Airconditioningunit_OPTM_Bl,0,-,Airconditioning_CMPLEX
Area,BuilderPropDynamic,Blowup,Street_LamppostOrnate_OPTM_Bl,0,-,Street_OrnateLamppost_CMPLX
Area,BuilderPropDynamic,Blowup,OrnateLamppost_PRTCL_02,0,-,Street_OrnateLamppost_CMPLX
Area,BuilderPropDynamic,Blowup,OrnateLamppost_PRTCL_01,0,-,Street_OrnateLamppost_CMPLX
Area,BuilderPropDynamic,Blowup,Flagpole_Small_OPTM_Bl,0,-,Flagpole_Small_CMPLX
Area,BuilderPropDynamic,Blowup,Horse_Statue_1_OPTM_Bl,0,-,Horse_Statue_CMPLX
Area,BuilderPropDynamic,Blowup,Street_LamppostGeneric_OPTM_Bl,0,-,Street_LamppostGeneric_CMPLX
Area,BuilderPropDynamic,Blowup,Street_LamppostGeneric_PTCL_01,0,-,Street_LamppostGeneric_CMPLX
Area,BuilderPropDynamic,Blowup,Street_LamppostGeneric_PTCL_02,0,-,Street_LamppostGeneric_CMPLX
Area,BuilderPropDynamic,Blowup,Street_LamppostGeneric_PTCL_03,0,-,Street_LamppostGeneric_CMPLX
Area,BuilderPropDynamic,Blowup,Street_LamppostGeneric_Multi_Bl,0,-,-
Area,BuilderPropDynamic,Blowup,Street_LamppostOrnate_Multi_Bl,0,-,Street_OrnateLamppost_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Sign_2_Multi_Bl,0,-,Street_Sign_2_CMPLX
Area,BuilderPropDynamic,Blowup,Street_FireHydrant_Multi_Bl,0,-,Street_FireHydrant_Cmplx
Area,BuilderPropDynamic,Blowup,Street_Dining_Table_Multi_Bl,0,-,Street_Dining_Table_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Dining_Chair_Multi_Bl,0,-,Street_Dining_Chair_CMPLX
Area,BuilderPropDynamic,Blowup,Airconditioningunit2_Multi_Bl,0,-,Airconditioningunit2_CMLPLX
Area,BuilderPropDynamic,Blowup,Airconditioningunit_Multi_Bl,0,-,Airconditioning_CMPLEX
Area,BuilderPropDynamic,Blowup,Flagpole_Small_Multi_Bl,0,-,-
Area,BuilderPropDynamic,Blowup,Cement_Mixer_Multi_Bl,0,-,Cement_Mixer_CMPLX
Area,BuilderPropDynamic,Blowup,Garden_BenchClassic_Multi_Bl,0,-,template1
Area,BuilderPropDynamic,Blowup,Plant_Pot_02_Multi_Bl,0,-,Plant_Pot_02_CMPLX
Area,BuilderPropDynamic,Blowup,Plant_Pot_03_Multi_Bl,0,-,Plant_Pot_03_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Barrier_01_Multi_Bl,0,-,Street_Barrier_01_CMPLX
Area,BuilderPropDynamic,Blowup,Plant_Pot_04_Multi_Bl,0,-,Plant_Pot_04_CMPLX
Area,BuilderPropDynamic,Blowup,Rooftop_SatelliteDish01_Mult_Bl,0,-,-
Area,BuilderPropDynamic,Blowup,Short_Traffic_Light_Multi_Bl,0,-,Short_Traffic_Light_CMPLX
Area,BuilderPropDynamic,Blowup,Rooftop_Arial_02_Multi_Bl,0,-,Rooftop_Arial_02_CMPLX
Area,BuilderPropDynamic,Blowup,Street_Dumpster_Multi_Bl,0,-,Street_Dumpster_Cmplx
Area,BuilderPropDynamic,Blowup,Street_CashMachine_01_Multi_Bl,0,-,Street_CashMachine_01_CMPLX
Area,BuilderPropDynamic,Blowup,Street_PhoneBox_02_Multi_Bl,0,-,Street_Phonebox_02
Area,BuilderPropDynamic,Blowup,Horse_Statue_1_Multi_Bl,0,-,Horse_Statue_CMPLX
Area,BuilderPropDynamic,Blowup,Bollard_02_Multi_Bl,0,-,Bollard_02_CMPLX
Area,BuilderPropDynamic,Blowup,Floodlight_01_Multi_Bl,0,-,Floodlight_01
Area,BuilderPropDynamic,Blowup,Parasol_01_Multi_Bl,0,-,Parasol_01
Area,BuilderPropDynamic,Blowup,Parasol_And_Chairs_02_Multi_Bl,0,-,Parasol_And_Chairs_02
Area,BuilderPropDynamic,ComplexGizmo,Flagpole_Small_CMPLX,0,-,-
SET INSTANCABLE USAGE:,'BuilderPropDynamic',0/27 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderPropDynamic',0/135 gizmos,(0.0 percent)

Area,BuilderRamps,GizObstacle,obstacle5,0,Yes,-
Area,BuilderRamps,GizObstacle,obstacle4,0,Yes,-
Area,BuilderRamps,GizObstacle,obstacle3,0,Yes,-
Area,BuilderRamps,GizObstacle,obstacle1,0,Yes,-
Area,BuilderRamps,GizObstacle,obstacle2,0,Yes,-
Area,BuilderRamps,GizObstacle,Ramp_01_Obst,0,Yes,-
SET INSTANCABLE USAGE:,'BuilderRamps',0/6 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderRamps',0/6 gizmos,(0.0 percent)

Area,BuilderSpellitTest,ComplexGizmo,Ramp_01_cmplx,0,Yes,-
Area,BuilderSpellitTest,ComplexGizmo,ramp_02_cmplx,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,spellit8,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,Ramp_02_spellit,0,Yes (via complex-gizmo),ramp_02_cmplx
Area,BuilderSpellitTest,GizSpellIt,Ramp_01_SPEllit,0,Yes (via complex-gizmo),Ramp_01_cmplx
Area,BuilderSpellitTest,GizSpellIt,spellit5,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,spellit4,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,spellit3,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,spellit2,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,spellit1,0,Yes,-
Area,BuilderSpellitTest,GizSpellIt,spellit,0,Yes,-
Area,BuilderSpellitTest,GizObstacle,Ramp_02_obstacle,0,Yes (via complex-gizmo),ramp_02_cmplx
Area,BuilderSpellitTest,GizObstacle,Ramp_01_obstacle,0,Yes (via complex-gizmo),Ramp_01_cmplx
SET INSTANCABLE USAGE:,'BuilderSpellitTest',0/13 gizmos,(0.0 percent)
SET TOTAL USAGE:,'BuilderSpellitTest',0/13 gizmos,(0.0 percent)

Area,Builder_Street_Modern,ComplexGizmo,Window_Cleaning_Platform_CMPL,0,Yes,-
Area,Builder_Street_Modern,ComplexGizmo,Camera_Security_01,0,Yes,-
